loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
5000,5000,4175, 36 months,7.68%,155.96,A,A2,1 year,MORTGAGE,113000,Verified,Feb-09,Fully Paid,credit_card,941xx,CA,1.07,0,Jul-00,0,NA,8,0,4333,17.10%,13,0
9500,9500,8493.837824, 36 months,9.32%,303.5,A,A4,10+ years,MORTGAGE,105000,Not Verified,Feb-09,Fully Paid,home_improvement,190xx,PA,13.93,0,Feb-95,2,NA,14,0,10828,14%,36,0
6000,6000,5000, 36 months,9.32%,191.69,A,A4,10+ years,MORTGAGE,58000,Source Verified,Feb-09,Fully Paid,credit_card,327xx,FL,3.41,0,Apr-90,3,36,7,0,7711,58.40%,15,0
8000,8000,8000, 36 months,14.42%,275.07,D,D2,6 years,RENT,35570,Source Verified,Feb-09,Fully Paid,debt_consolidation,013xx,MA,24.63,0,Jan-93,2,58,9,0,8928,62.20%,25,0
12000,12000,11779.89349, 36 months,12.21%,399.78,B,B5,10+ years,OWN,45000,Not Verified,Feb-09,Fully Paid,other,209xx,MD,14.27,0,Dec-87,0,NA,4,0,7224,73.70%,10,0
5000,5000,4950, 36 months,12.53%,167.34,C,C1,4 years,RENT,76500,Verified,Feb-09,Fully Paid,debt_consolidation,900xx,CA,23.29,0,Sep-96,0,NA,8,0,40752,89.50%,27,0
6000,6000,5450, 36 months,9.63%,192.57,A,A5,3 years,MORTGAGE,56700,Verified,Feb-09,Fully Paid,house,641xx,MO,16.78,0,Sep-01,1,NA,12,0,13066,24.90%,19,0
15000,15000,13925, 36 months,15.37%,522.7,D,D5,1 year,MORTGAGE,120000,Source Verified,Feb-09,Fully Paid,debt_consolidation,415xx,KY,12.72,1,May-00,1,19,24,0,23997,36.90%,40,0
10000,10000,10000, 36 months,13.79%,340.76,C,C5,4 years,RENT,32000,Verified,Feb-09,Fully Paid,debt_consolidation,174xx,PA,20.29,0,Feb-91,0,NA,7,0,16354,63.60%,7,0
6150,6150,5898.59, 36 months,12.21%,204.89,B,B5,< 1 year,RENT,29400,Not Verified,Feb-09,Fully Paid,credit_card,151xx,PA,22.2,0,Aug-02,1,NA,11,0,15509,53.50%,24,0
4700,4700,3850.92, 36 months,9.63%,150.85,A,A5,< 1 year,RENT,86000,Verified,Feb-09,Fully Paid,debt_consolidation,221xx,VA,18.54,0,Mar-98,1,NA,8,0,23096,55.30%,17,0
5500,5500,5425, 36 months,14.74%,189.96,D,D3,4 years,RENT,30000,Not Verified,Feb-09,Fully Paid,debt_consolidation,152xx,PA,16.04,0,Oct-04,0,NA,6,0,2640,80%,9,0
11500,11500,11475, 36 months,12.21%,383.13,B,B5,4 years,RENT,73000,Source Verified,Feb-09,Fully Paid,other,926xx,CA,1.05,1,Feb-99,0,12,8,0,19,0.20%,11,0
16000,16000,14724.99749, 36 months,16.32%,565.02,E,E3,7 years,OTHER,60000,Verified,Feb-09,Charged Off,credit_card,752xx,TX,21.46,1,Jun-89,2,22,16,0,20702,82.50%,24,0
7200,7200,6541.963685, 36 months,9.63%,231.08,A,A5,10+ years,RENT,76668,Verified,Feb-09,Fully Paid,credit_card,230xx,VA,11.14,1,Jul-99,1,22,10,0,9222,48%,19,0
15000,15000,14075, 36 months,12.84%,504.27,C,C2,10+ years,RENT,45000,Source Verified,Mar-09,Fully Paid,debt_consolidation,604xx,IL,6.59,0,Jul-03,3,NA,10,0,12644,30.80%,13,0
5000,5000,4950, 36 months,14.42%,171.92,D,D2,7 years,RENT,30000,Source Verified,Feb-09,Fully Paid,debt_consolidation,432xx,OH,11.16,0,Sep-97,1,NA,8,0,9493,56.80%,11,0
10000,10000,9025, 36 months,14.11%,342.29,D,D1,1 year,RENT,60000,Not Verified,Feb-09,Fully Paid,debt_consolidation,803xx,CO,18.92,0,Oct-02,1,NA,7,0,16843,90.10%,13,0
12000,12000,11925, 36 months,17.58%,431.31,F,F2,2 years,RENT,65000,Source Verified,Feb-09,Fully Paid,debt_consolidation,113xx,NY,8.62,0,Oct-90,3,NA,12,0,21233,57.10%,16,0
3500,3500,2983.569488, 36 months,9.32%,111.82,A,A4,1 year,RENT,53000,Verified,Feb-09,Fully Paid,other,802xx,CO,15.42,0,Sep-02,0,43,11,0,2880,27.40%,20,0
20000,20000,19950, 36 months,16.95%,712.54,E,E5,3 years,MORTGAGE,115000,Verified,Feb-09,Fully Paid,debt_consolidation,891xx,NV,15.74,1,Dec-94,0,19,11,0,13273,89.70%,40,0
15000,15000,12900, 36 months,9.63%,481.42,A,A5,8 years,RENT,117000,Verified,Feb-09,Fully Paid,medical,921xx,CA,4.24,0,Aug-96,0,NA,8,0,5491,10.60%,30,0
6400,6400,6350, 36 months,16.00%,225.01,E,E2,1 year,RENT,30000,Source Verified,Feb-09,Fully Paid,educational,921xx,CA,5.76,1,Aug-05,2,7,10,0,395,1.70%,10,0
17500,17500,15722.3, 36 months,12.84%,588.32,C,C2,4 years,RENT,50000,Source Verified,Feb-09,Fully Paid,debt_consolidation,941xx,CA,14.21,0,Sep-99,0,NA,10,0,19621,80.70%,19,0
6000,6000,5116.718012, 36 months,7.68%,187.15,A,A2,10+ years,MORTGAGE,109000,Verified,Feb-09,Fully Paid,home_improvement,015xx,MA,14.12,0,Aug-87,2,NA,8,0,13430,30.90%,33,0
6000,6000,5259.888296, 36 months,7.68%,187.15,A,A2,10+ years,MORTGAGE,60500,Not Verified,Feb-09,Fully Paid,home_improvement,211xx,MD,11.58,0,Sep-98,0,NA,8,0,1157,5.20%,23,0
2200,2200,2179.74118, 36 months,9.63%,70.61,A,A5,9 years,RENT,9732,Not Verified,Feb-09,Fully Paid,debt_consolidation,628xx,IL,18.62,0,Dec-94,0,NA,6,1,5209,46.90%,9,1
5275,5275,5250, 36 months,12.53%,176.54,C,C1,< 1 year,RENT,50000,Source Verified,Feb-09,Fully Paid,credit_card,432xx,OH,18.62,0,Jul-88,2,NA,9,1,8063,64.20%,14,1
1000,1000,950, 36 months,9.32%,31.95,A,A4,10+ years,MORTGAGE,66996,Verified,Feb-09,Fully Paid,debt_consolidation,018xx,MA,21.19,0,Dec-93,2,44,9,0,22930,51.20%,23,0
14000,14000,13896.09064, 36 months,14.42%,481.36,D,D2,2 years,RENT,53400,Verified,Feb-09,Charged Off,credit_card,554xx,MN,17,0,Feb-04,0,NA,6,0,6309,70.10%,6,0
12000,12000,11710.75974, 36 months,12.21%,399.78,B,B5,1 year,MORTGAGE,61776,Verified,Feb-09,Fully Paid,debt_consolidation,457xx,OH,20.59,0,Jan-04,1,NA,9,0,2941,56.60%,21,0
5500,5500,4572.02984, 36 months,8.00%,172.35,A,A3,2 years,RENT,30000,Not Verified,Feb-09,Fully Paid,car,640xx,MO,0.8,0,Mar-98,0,NA,10,0,527,1%,21,0
9000,9000,8071.123575, 36 months,15.05%,312.23,D,D4,7 years,RENT,54000,Not Verified,Feb-09,Charged Off,credit_card,912xx,CA,23.8,0,Dec-99,0,NA,8,0,35379,89.40%,10,0
8500,8500,8047.594832, 36 months,15.05%,294.88,D,D4,< 1 year,RENT,20000,Not Verified,Feb-09,Fully Paid,debt_consolidation,803xx,CO,12,0,Apr-02,1,NA,6,0,6574,79.20%,9,0
20000,20000,17550, 36 months,12.21%,666.3,B,B5,4 years,MORTGAGE,70834,Verified,Feb-09,Fully Paid,medical,802xx,CO,15.69,0,May-94,0,NA,10,0,114,0.30%,29,0
2000,2000,2000, 36 months,13.16%,67.55,C,C3,10+ years,RENT,26500,Source Verified,Feb-09,Fully Paid,other,900xx,CA,14.54,0,May-01,2,34,3,0,0,0%,6,0
10000,10000,9825.216895, 36 months,13.47%,339.23,C,C4,10+ years,RENT,65000,Not Verified,Feb-09,Fully Paid,credit_card,077xx,NJ,8.51,0,Sep-96,1,68,7,0,15351,77.90%,18,0
7500,7500,7200, 36 months,12.21%,249.87,B,B5,10+ years,RENT,57996,Verified,Feb-09,Fully Paid,small_business,307xx,GA,1.41,0,Mar-94,3,NA,3,0,3444,23.80%,14,0
5000,5000,4346.182387, 36 months,16.00%,175.79,E,E2,< 1 year,RENT,47998,Verified,Feb-09,Fully Paid,car,902xx,CA,3.73,0,Dec-04,3,NA,4,0,3218,42.90%,5,0
8500,8500,7174.996111, 36 months,15.05%,294.88,D,D4,4 years,RENT,36000,Not Verified,Feb-09,Charged Off,debt_consolidation,953xx,CA,18.57,0,Feb-04,0,NA,12,0,8297,72.10%,18,0
7800,7800,7096.515433, 36 months,11.89%,258.68,B,B4,5 years,OTHER,48000,Not Verified,Feb-09,Charged Off,credit_card,928xx,CA,9.63,0,Jul-95,1,77,5,0,3501,23.50%,24,0
4000,4000,3651.255581, 36 months,15.05%,138.77,D,D4,2 years,MORTGAGE,24396,Not Verified,Feb-09,Fully Paid,medical,294xx,SC,22.48,1,Apr-90,0,13,6,0,4624,67%,14,0
7200,7200,6194.911568, 36 months,9.63%,231.08,A,A5,4 years,RENT,40000,Not Verified,Feb-09,Fully Paid,credit_card,334xx,FL,20.07,0,Jun-80,0,NA,5,0,12776,68.30%,13,0
10000,10000,8884.790648, 36 months,8.00%,313.37,A,A3,10+ years,MORTGAGE,55000,Not Verified,Feb-09,Charged Off,other,959xx,CA,9.6,0,Dec-93,0,NA,12,0,2893,5.30%,27,0
3000,3000,2800, 36 months,11.89%,99.5,B,B4,2 years,RENT,24996,Not Verified,Feb-09,Charged Off,debt_consolidation,295xx,SC,19.06,0,Mar-85,0,NA,10,0,1952,26%,11,0
7500,7500,6986.481962, 36 months,15.05%,260.19,D,D4,2 years,RENT,34404,Verified,Feb-09,Fully Paid,debt_consolidation,235xx,VA,17.51,0,Sep-99,2,NA,7,0,15708,95.80%,10,0
9000,9000,8400, 36 months,8.00%,282.03,A,A3,< 1 year,MORTGAGE,130000,Verified,Feb-09,Fully Paid,credit_card,606xx,IL,17.15,0,Oct-89,0,NA,20,0,7181,30.30%,49,0
15000,15000,13975, 36 months,9.63%,481.42,A,A5,< 1 year,MORTGAGE,57552,Verified,Feb-09,Fully Paid,other,295xx,SC,16.97,0,Mar-72,0,NA,8,0,3658,5.40%,18,0
7200,7200,7200, 36 months,14.11%,246.45,D,D1,6 years,RENT,35004,Not Verified,Feb-09,Fully Paid,debt_consolidation,030xx,NH,6.99,0,Nov-01,0,NA,7,0,10606,62%,12,0
13000,13000,12499.99959, 36 months,13.47%,441,C,C4,1 year,RENT,51996,Verified,Feb-09,Charged Off,debt_consolidation,945xx,CA,12.44,0,Sep-01,0,NA,7,0,8898,75.40%,8,0
6500,6500,6196.51541, 36 months,11.89%,215.57,B,B4,1 year,RENT,40000,Source Verified,Feb-09,Fully Paid,debt_consolidation,200xx,DC,23.88,0,Dec-02,1,NA,17,0,6901,21.20%,21,0
15000,15000,14371.09066, 36 months,14.42%,515.74,D,D2,2 years,RENT,57500,Verified,Feb-09,Fully Paid,wedding,208xx,MD,21.54,0,Nov-02,0,42,12,0,4649,43.40%,21,0
7200,7200,6725, 36 months,9.63%,231.08,A,A5,1 year,RENT,45000,Source Verified,Feb-09,Fully Paid,debt_consolidation,900xx,CA,6.8,0,Nov-01,1,NA,9,0,9500,31.10%,13,0
6400,6400,6275.56273, 36 months,13.47%,217.11,C,C4,2 years,RENT,48000,Source Verified,Feb-09,Fully Paid,debt_consolidation,900xx,CA,20.32,1,Oct-99,1,22,14,0,9216,38.90%,24,0
8000,8000,7845.991747, 36 months,12.84%,268.95,C,C2,10+ years,MORTGAGE,155867,Verified,Feb-09,Fully Paid,major_purchase,765xx,TX,8.21,0,Feb-92,3,30,10,0,23021,78.30%,41,0
11200,11200,7821.727768, 36 months,13.79%,381.65,C,C5,10+ years,MORTGAGE,72800,Source Verified,Feb-09,Fully Paid,debt_consolidation,028xx,RI,18.82,1,Jun-88,1,10,9,0,18384,43.50%,13,0
15000,15000,10495.97466, 36 months,12.53%,502,C,C1,9 years,MORTGAGE,141000,Verified,Feb-09,Fully Paid,home_improvement,073xx,NJ,3.03,1,Sep-92,0,5,9,0,2732,4.90%,29,0
15000,15000,12407.8601, 36 months,15.05%,520.37,D,D4,10+ years,MORTGAGE,81800,Verified,Feb-09,Fully Paid,debt_consolidation,023xx,MA,11.71,0,Feb-99,0,NA,12,0,18126,96.90%,24,0
10000,10000,9129.859537, 36 months,14.74%,345.37,D,D3,2 years,MORTGAGE,73524,Verified,Feb-09,Fully Paid,debt_consolidation,194xx,PA,7.59,0,Feb-96,2,45,4,0,4073,81.50%,9,0
8000,8000,7356.816274, 36 months,12.53%,267.73,C,C1,1 year,RENT,47004,Source Verified,Feb-09,Fully Paid,credit_card,100xx,NY,9.32,0,Nov-96,1,67,7,0,3489,42.50%,20,0
12000,12000,10995.51278, 36 months,13.79%,408.91,C,C5,6 years,RENT,63996,Source Verified,Feb-09,Fully Paid,debt_consolidation,081xx,NJ,24.7,0,Dec-97,0,40,13,0,11972,72.10%,19,0
13000,13000,8416.316634, 36 months,16.32%,459.08,E,E3,2 years,RENT,50500,Source Verified,Feb-09,Fully Paid,debt_consolidation,030xx,NH,17.23,0,Feb-05,1,NA,12,0,6570,39.30%,20,0
10000,10000,8421.513295, 36 months,11.89%,331.64,B,B4,6 years,RENT,68496,Source Verified,Feb-09,Charged Off,home_improvement,841xx,UT,18.83,0,Nov-97,2,NA,10,0,24185,44.90%,27,0
11050,11050,10435.56334, 36 months,14.74%,381.64,D,D3,< 1 year,RENT,63000,Not Verified,Feb-09,Fully Paid,debt_consolidation,945xx,CA,15.47,0,Sep-94,1,NA,12,0,27780,74.70%,25,0
5000,5000,4440.371299, 36 months,16.95%,178.14,E,E5,5 years,MORTGAGE,110000,Verified,Feb-09,Fully Paid,other,088xx,NJ,14.95,4,Dec-89,0,15,5,0,49238,,22,0
3500,3500,3342.017721, 36 months,13.16%,118.2,C,C3,8 years,RENT,48000,Verified,Feb-09,Fully Paid,other,750xx,TX,19.6,0,Dec-01,1,NA,9,0,13632,50.70%,15,0
5000,5000,4600.770621, 36 months,11.89%,165.82,B,B4,1 year,RENT,39996,Verified,Feb-09,Fully Paid,other,018xx,MA,7.14,1,Jun-81,0,15,4,0,8773,57.20%,20,0
12000,12000,7615.969175, 36 months,9.63%,385.14,A,A5,1 year,RENT,85000,Verified,Feb-09,Fully Paid,small_business,921xx,CA,22.11,0,Dec-93,0,NA,14,0,13073,16.50%,33,0
4500,4500,3720.163286, 36 months,13.16%,151.97,C,C3,10+ years,OWN,12000,Verified,Feb-09,Fully Paid,home_improvement,956xx,CA,11.5,0,Sep-96,5,61,3,0,3954,24%,11,0
6000,6000,5700, 36 months,8.00%,188.02,A,A3,5 years,RENT,25000,Verified,Feb-09,Fully Paid,small_business,950xx,CA,12.62,0,Nov-94,3,NA,10,0,8440,17.10%,24,0
15000,15000,7994.063966, 36 months,16.63%,532.05,E,E4,8 years,MORTGAGE,59950,Verified,Feb-09,Charged Off,debt_consolidation,598xx,MT,11.15,0,Jan-97,1,73,13,0,13672,93.80%,27,0
15000,15000,8065.041495, 36 months,13.47%,508.84,C,C4,2 years,MORTGAGE,139008,Source Verified,Feb-09,Fully Paid,wedding,105xx,NY,6.76,1,Jun-77,3,4,14,0,0,0%,26,0
11650,11650,8266.989305, 36 months,13.47%,395.2,C,C4,1 year,RENT,57996,Not Verified,Feb-09,Fully Paid,debt_consolidation,077xx,NJ,13.28,0,Apr-00,1,44,20,0,22195,45.70%,40,0
15000,15000,8768.695686, 36 months,13.47%,508.84,C,C4,10+ years,OWN,96000,Verified,Feb-09,Fully Paid,other,077xx,NJ,13.44,0,Dec-02,3,NA,10,0,8272,33.20%,17,0
3000,3000,2995.738444, 36 months,17.90%,108.3,F,F3,8 years,MORTGAGE,145000,Verified,Feb-09,Fully Paid,educational,925xx,CA,19.97,1,Jun-80,0,21,30,0,29748,51.30%,54,0
12000,12000,7053.625786, 36 months,11.89%,397.97,B,B4,3 years,RENT,40000,Not Verified,Feb-09,Fully Paid,medical,334xx,FL,21.36,0,Aug-95,1,NA,11,0,22026,65.90%,19,0
3350,3350,3100, 36 months,9.63%,107.52,A,A5,4 years,RENT,77300,Not Verified,Feb-09,Fully Paid,educational,945xx,CA,7.3,0,Oct-99,0,NA,13,0,14578,56.10%,24,0
10000,10000,5857.1602, 36 months,14.11%,342.29,D,D1,3 years,OTHER,54996,Source Verified,Feb-09,Fully Paid,debt_consolidation,809xx,CO,16.52,0,May-87,1,57,16,0,18707,73.40%,25,0
3000,3000,2400, 36 months,12.21%,99.95,B,B5,10+ years,RENT,25596,Not Verified,Feb-09,Fully Paid,other,146xx,NY,8.25,0,Jan-04,1,NA,3,0,72,2.80%,5,0
15000,15000,5196.090657, 36 months,14.42%,515.74,D,D2,1 year,RENT,93000,Verified,Feb-09,Fully Paid,debt_consolidation,070xx,NJ,15.81,0,Nov-89,1,NA,12,1,25892,89%,30,1
10000,10000,8700, 36 months,9.63%,320.95,A,A5,2 years,RENT,70000,Source Verified,Feb-09,Fully Paid,major_purchase,112xx,NY,4.08,0,Sep-01,0,NA,5,0,110,11%,20,0
4800,4800,4645.702519, 36 months,16.95%,171.01,E,E5,3 years,RENT,15000,Not Verified,Feb-09,Charged Off,educational,857xx,AZ,9.36,0,Aug-05,1,NA,4,0,2368,84.60%,4,0
6200,6200,5378.362371, 36 months,14.11%,212.22,D,D1,2 years,RENT,26000,Verified,Feb-09,Fully Paid,debt_consolidation,958xx,CA,12.97,1,Dec-99,1,2,9,0,1365,40.10%,24,0
15000,15000,4744.268827, 36 months,14.74%,518.06,D,D3,1 year,MORTGAGE,87000,Verified,Feb-09,Fully Paid,debt_consolidation,553xx,MN,23.49,0,Oct-96,1,25,15,0,28766,0.10%,25,0
5500,5500,5200, 36 months,11.89%,182.41,B,B4,6 years,RENT,40000,Verified,Feb-09,Fully Paid,medical,741xx,OK,19.54,0,Sep-86,0,NA,6,0,919,6.10%,14,0
14000,14000,4403.354082, 36 months,14.42%,481.36,D,D2,1 year,MORTGAGE,125000,Source Verified,Feb-09,Fully Paid,debt_consolidation,784xx,TX,13.27,1,Nov-85,2,10,12,0,30160,33.10%,34,0
5500,5500,4121.587801, 36 months,13.16%,185.74,C,C3,1 year,MORTGAGE,24900,Source Verified,Feb-09,Charged Off,home_improvement,344xx,FL,23.52,0,Apr-01,2,NA,7,0,22479,86.80%,28,0
14400,14400,6373.32046, 36 months,15.05%,499.56,D,D4,1 year,RENT,42500,Verified,Feb-09,Fully Paid,credit_card,021xx,MA,7,0,Sep-96,0,25,7,0,7854,81%,14,0
15000,15000,10400, 36 months,11.89%,497.46,B,B4,2 years,MORTGAGE,156000,Verified,Feb-09,Fully Paid,credit_card,327xx,FL,5.2,0,Oct-00,1,NA,14,0,6077,7.80%,33,0
2500,2500,2287.35, 36 months,11.89%,82.91,B,B4,< 1 year,RENT,21996,Not Verified,Feb-09,Fully Paid,credit_card,346xx,FL,17.13,1,Aug-00,1,19,12,0,9847,44.40%,45,0
4000,4000,3337.35, 36 months,11.89%,132.66,B,B4,2 years,RENT,29536,Not Verified,Feb-09,Fully Paid,debt_consolidation,395xx,MS,5.81,0,Dec-03,0,NA,4,0,65,0.90%,8,0
6000,6000,5186.773027, 36 months,7.68%,187.15,A,A2,9 years,MORTGAGE,91200,Not Verified,Feb-09,Fully Paid,other,622xx,IL,1.29,0,Aug-97,0,NA,7,0,5921,10.50%,26,0
10000,10000,8674.82, 36 months,9.32%,319.47,A,A4,2 years,MORTGAGE,48000,Source Verified,Feb-09,Fully Paid,credit_card,037xx,NH,20.07,0,Feb-92,0,NA,6,0,8903,77.40%,18,0
6500,6500,5329.758097, 36 months,11.89%,215.57,B,B4,6 years,RENT,21000,Verified,Feb-09,Charged Off,debt_consolidation,087xx,NJ,8.57,0,Apr-00,1,NA,8,0,9317,53.60%,10,0
6000,6000,5181.94, 36 months,8.00%,188.02,A,A3,1 year,RENT,44000,Verified,Feb-09,Fully Paid,credit_card,142xx,NY,16.96,0,Dec-96,0,NA,8,0,3628,9.30%,17,0
4500,4500,4450, 36 months,12.84%,151.29,C,C2,10+ years,RENT,40000,Source Verified,Feb-09,Fully Paid,major_purchase,882xx,NM,1.95,0,Dec-96,2,NA,4,0,337,3%,6,0
10000,10000,3150, 36 months,12.84%,336.18,C,C2,3 years,MORTGAGE,50000,Verified,Feb-09,Fully Paid,debt_consolidation,113xx,NY,17.26,1,Oct-93,3,10,11,0,12013,42.50%,51,0
5375,5375,4988.40155, 36 months,13.47%,182.34,C,C4,1 year,RENT,26000,Source Verified,Feb-09,Fully Paid,credit_card,402xx,KY,23.68,0,Nov-02,0,NA,7,0,16757,85.10%,11,0
7500,7425,4020.450947, 36 months,13.47%,251.88,C,C4,1 year,RENT,26300,Not Verified,Feb-09,Charged Off,small_business,228xx,VA,12.68,0,Nov-98,0,53,5,0,16280,74.70%,19,0
15000,15000,6996.564391, 36 months,12.84%,504.27,C,C2,6 years,MORTGAGE,70400,Not Verified,Feb-09,Fully Paid,educational,063xx,CT,11.42,0,Aug-95,1,NA,17,0,27576,73.70%,38,0
2200,2200,2172.921022, 36 months,9.63%,70.61,A,A5,2 years,RENT,42000,Source Verified,Feb-09,Fully Paid,other,801xx,CO,21.77,0,Dec-00,0,NA,14,0,14544,38%,20,0
15000,15000,10945.27259, 36 months,9.63%,481.42,A,A5,9 years,MORTGAGE,110000,Verified,Feb-09,Fully Paid,small_business,410xx,KY,5.65,0,May-94,1,NA,15,0,25476,16.50%,39,0
14400,14400,8267.856392, 36 months,16.00%,506.27,E,E2,2 years,OWN,34000,Verified,Feb-09,Fully Paid,debt_consolidation,762xx,TX,14.86,0,Mar-01,0,32,9,0,8969,53.70%,12,0
8000,8000,7921.516038, 36 months,16.95%,285.02,E,E5,2 years,MORTGAGE,249000,Verified,Feb-09,Fully Paid,other,217xx,MD,8.46,0,Feb-95,3,NA,12,0,47014,96.50%,33,0
6000,6000,4973.898774, 36 months,14.42%,206.3,D,D2,2 years,RENT,21600,Source Verified,Feb-09,Fully Paid,debt_consolidation,152xx,PA,18.39,0,Dec-03,1,NA,6,0,11297,85.60%,8,0
6000,6000,4407.61355, 36 months,14.11%,205.38,D,D1,1 year,RENT,35004,Source Verified,Feb-09,Fully Paid,debt_consolidation,974xx,OR,16.76,1,Mar-99,0,22,8,0,1243,22.60%,23,0
1600,1600,1600, 36 months,9.32%,51.12,A,A4,2 years,RENT,31000,Not Verified,Feb-09,Fully Paid,other,921xx,CA,19.21,0,Jun-96,3,NA,6,1,714,10.10%,15,1
12000,12000,4096.602047, 36 months,13.47%,407.08,C,C4,8 years,RENT,57780,Verified,Feb-09,Charged Off,debt_consolidation,300xx,GA,17.74,0,Nov-92,0,NA,7,0,11401,83.20%,14,0
10000,10000,9479.3, 36 months,9.63%,320.95,A,A5,4 years,RENT,78996,Verified,Feb-09,Charged Off,debt_consolidation,080xx,NJ,19.9,0,Jan-00,4,NA,10,0,4474,82.90%,15,0
8875,8875,3561.975693, 36 months,15.68%,310.64,E,E1,< 1 year,MORTGAGE,29124,Source Verified,Feb-09,Fully Paid,debt_consolidation,667xx,KS,19.53,0,Nov-98,0,NA,7,0,21894,99.50%,34,0
10000,10000,9450, 36 months,8.00%,313.37,A,A3,8 years,MORTGAGE,84000,Verified,Feb-09,Fully Paid,small_business,453xx,OH,2.63,0,Apr-97,0,NA,16,0,5390,10.40%,45,0
7000,7000,6375, 36 months,8.00%,219.36,A,A3,9 years,MORTGAGE,130000,Not Verified,Feb-09,Fully Paid,small_business,028xx,RI,3.78,0,May-95,1,NA,9,0,20488,24.70%,22,0
6000,6000,5775, 36 months,9.63%,192.57,A,A5,4 years,MORTGAGE,50000,Not Verified,Feb-09,Fully Paid,debt_consolidation,985xx,WA,9.1,0,Jan-99,2,NA,8,0,1825,15.60%,19,0
6800,6800,1525, 36 months,12.84%,228.61,C,C2,1 year,MORTGAGE,53000,Verified,Feb-09,Fully Paid,debt_consolidation,025xx,MA,11.59,0,Jun-03,1,NA,7,0,7398,70.50%,26,0
5000,5000,3911.164415, 36 months,15.37%,174.24,D,D5,3 years,RENT,45000,Verified,Feb-09,Fully Paid,small_business,330xx,FL,7.55,0,Feb-05,0,NA,5,0,11369,80.60%,10,0
1200,1200,1075, 36 months,11.89%,39.8,B,B4,< 1 year,RENT,18000,Not Verified,Feb-09,Fully Paid,educational,802xx,CO,14.07,0,Sep-93,0,NA,3,0,14,2.80%,8,0
15000,15000,6734.702888, 36 months,13.79%,511.14,C,C5,4 years,RENT,45000,Verified,Feb-09,Fully Paid,home_improvement,112xx,NY,6.72,0,Jul-98,0,NA,8,0,14244,29.60%,12,0
6000,6000,4450, 36 months,12.53%,200.8,C,C1,2 years,OWN,24000,Not Verified,Feb-09,Fully Paid,educational,603xx,IL,11.85,0,Dec-96,1,NA,8,0,153,25.50%,12,0
5400,5400,4422.732012, 36 months,13.47%,183.19,C,C4,4 years,RENT,28584,Verified,Feb-09,Fully Paid,debt_consolidation,220xx,VA,18.18,0,Aug-01,0,NA,5,0,3647,66.30%,7,0
15000,15000,3701.466021, 36 months,15.05%,520.37,D,D4,4 years,MORTGAGE,80000,Verified,Feb-09,Charged Off,small_business,197xx,DE,11.38,0,Jan-97,2,NA,9,0,31724,90.40%,33,0
5000,5000,4725, 36 months,9.63%,160.48,A,A5,8 years,MORTGAGE,34000,Not Verified,Feb-09,Fully Paid,small_business,212xx,MD,0.39,0,Jul-99,4,NA,10,0,1063,6.20%,17,0
15000,15000,4270.594117, 36 months,16.00%,527.36,E,E2,5 years,MORTGAGE,62000,Not Verified,Feb-09,Fully Paid,debt_consolidation,100xx,NY,7.39,0,Sep-87,3,34,18,0,11307,50%,49,0
4500,4500,3730.932828, 36 months,12.53%,150.6,C,C1,7 years,MORTGAGE,64500,Verified,Feb-09,Fully Paid,small_business,306xx,GA,22.47,0,Apr-82,0,73,7,0,8596,90.50%,31,0
10000,10000,4897.746676, 36 months,13.79%,340.76,C,C5,6 years,RENT,60000,Not Verified,Feb-09,Charged Off,debt_consolidation,020xx,MA,15.14,0,Dec-95,1,NA,10,1,10852,64.20%,13,1
15000,15000,7601.055248, 36 months,15.68%,525.03,E,E1,3 years,RENT,55700,Source Verified,Feb-09,Fully Paid,debt_consolidation,760xx,TX,22.3,0,Jun-00,1,NA,12,0,28473,88.30%,19,0
6400,6400,5548.725835, 36 months,14.11%,219.07,D,D1,4 years,OWN,45000,Not Verified,Feb-09,Fully Paid,debt_consolidation,019xx,MA,16.05,0,Dec-00,0,29,7,0,8959,90.50%,22,0
2000,2000,1775, 36 months,15.37%,69.7,D,D5,10+ years,RENT,63996,Source Verified,Feb-09,Fully Paid,debt_consolidation,190xx,PA,15.45,1,Dec-97,1,16,7,0,16181,96.30%,32,0
15000,15000,11825, 36 months,9.63%,481.42,A,A5,8 years,RENT,190000,Verified,Feb-09,Fully Paid,debt_consolidation,117xx,NY,9.64,0,Oct-85,1,NA,11,0,12228,17.50%,37,0
12000,12000,8229.62769, 36 months,15.68%,420.02,E,E1,3 years,RENT,125004,Verified,Feb-09,Fully Paid,credit_card,902xx,CA,10.54,1,Oct-95,0,16,7,0,15187,87.30%,25,0
10000,10000,6677.23619, 36 months,15.05%,346.92,D,D4,3 years,RENT,68000,Not Verified,Feb-09,Fully Paid,credit_card,606xx,IL,13.96,1,Oct-02,1,4,13,0,6365,25.20%,22,0
15000,15000,10955.41639, 36 months,14.42%,515.74,D,D2,10+ years,MORTGAGE,105000,Verified,Feb-09,Fully Paid,credit_card,199xx,DE,15.61,0,Jul-03,1,NA,22,1,12352,34.70%,38,0
